-0.557653 0 0 0 0 0
0.147502 1 0 0 0 0
-2.84243 0 1 0 0 0
3.4156 0 0 1 0 0
2.09289 0 0 0 1 0
1.22686 0 0 0 0 1
7.80633 2 0 0 0 0
-4.7995 1 1 0 0 0
-4.50329 0 2 0 0 0
5.90022 1 0 1 0 0
-0.922747 0 1 1 0 0
-4.81315 0 0 2 0 0
-1.20452 1 0 0 1 0
-0.0789134 0 1 0 1 0
-0.65893 0 0 1 1 0
-0.536563 0 0 0 2 0
11.0805 1 0 0 0 1
6.95897 0 1 0 0 1
-4.94801 0 0 1 0 1
-2.17741 0 0 0 1 1
-4.9767 0 0 0 0 2
-2.75216 3 0 0 0 0
-4.93472 2 1 0 0 0
3.04035 1 2 0 0 0
7.57122 0 3 0 0 0
6.10488 2 0 1 0 0
-4.94193 1 1 1 0 0
-4.87006 0 2 1 0 0
-0.972796 1 0 2 0 0
5.11236 0 1 2 0 0
-1.23227 0 0 3 0 0
2.29925 2 0 0 1 0
-3.01943 1 1 0 1 0
0.107172 0 2 0 1 0
-0.63249 1 0 1 1 0
-0.629725 0 1 1 1 0
2.5817 0 0 2 1 0
-0.907963 1 0 0 2 0
2.35943 0 1 0 2 0
-0.703966 0 0 1 2 0
-0.092966 0 0 0 3 0
-0.206335 2 0 0 0 1
-4.98418 1 1 0 0 1
3.80594 0 2 0 0 1
-4.27925 1 0 1 0 1
-4.41987 0 1 1 0 1
-0.190699 0 0 2 0 1
-4.64305 1 0 0 1 1
-1.80831 0 1 0 1 1
3.66754 0 0 1 1 1
0.281776 0 0 0 2 1
0.647174 1 0 0 0 2
-1.85282 0 1 0 0 2
-3.86369 0 0 1 0 2
8.61013 0 0 0 1 2
2.12279 0 0 0 0 3
